,Unnamed: 0,headline,url,publisher,date,stock
232,234,Waters Q1 miss and lower guidance pressures life sciences kit makers,https://seekingalpha.com/news/3452769-waters-q1-miss-lower-guidance-pressures-life-sciences-kit-makers?source=partner_benzinga,Seeking Alpha,2019-04-23 00:00:00,A
233,235,IBD Stock Of The Day: This Company Gets A Lift From Its 5G Rollout,http://www.investors.com/research/ibd-stock-of-the-day/keysight-stock-keys-stock-5g-wireless/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,2019-04-18 00:00:00,A
234,236,Amtek (AME) Hits Fresh High: Is There Still Room to Run?,http://www.zacks.com/stock/news/380527/amtek-ame-hits-fresh-high-is-there-still-room-to-run?cid=CS-BENZ-FT-380527,Zacks,2019-04-15 00:00:00,A
235,237,Calamos Wealth Management Llc Buys Amazon. ...,http://www.gurufocus.com/news/852830/calamos-wealth-management-llc-buys-amazoncom-inc-cisco-systems-inc-agilent-technologies-inc-sells-ishares-sp-500-growth-ishares-core-sp-midcap-johnson--johnson,GuruFocus,2019-04-12 00:00:00,A
236,238,Agilent launches new QC system for next-gen sequencing,https://seekingalpha.com/news/3447801-agilent-launches-new-qc-system-next-gen-sequencing?source=partner_benzinga,Seeking Alpha,2019-04-02 00:00:00,A
237,239,"Hedge Funds Have Never Been This Bullish On Xilinx, Inc.",https://www.benzinga.com/node/13455211,TalkMarkets,2019-03-29 00:00:00,A
238,240,"33 Firms Going Ex-Dividend Next Week, Including Comcast, JP Morgan And Cisco Systems",https://www.benzinga.com/node/13452269,TalkMarkets,2019-03-29 00:00:00,A
239,241,"Investor Expectations to Drive Momentum within Entercom Communications, PPL, Clean Energy ...",http://www.gurufocus.com/news/836957/investor-expectations-to-drive-momentum-within-entercom-communications-ppl-clean-energy-fuels-diamondback-energy-agilent-technologies-and-toro--discovering-underlying-factors-of-influence,GuruFocus,2019-03-25 00:00:00,A
240,242,Why Is Agilent (A) Up 5.3% Since Last Earnings Report?,http://www.zacks.com/stock/news/363206/why-is-agilent-a-up-53-since-last-earnings-report?cid=CS-BENZ-FT-363206,Zacks,2019-03-22 00:00:00,A
241,243,Agilent declares $0.164 dividend,https://seekingalpha.com/news/3444626-agilent-declares-0_164-dividend?source=partner_benzinga,Seeking Alpha,2019-03-20 00:00:00,A
242,244,Tencent (TCEHY) to Report Q4 Earnings: What's in the Cards?,http://www.zacks.com/stock/news/361428/tencent-tcehy-to-report-q4-earnings-whats-in-the-cards?cid=CS-BENZ-FT-361428,Zacks,2019-03-19 00:00:00,A
243,245,BMO likes Amgen and Gilead in premarket analyst action,https://seekingalpha.com/news/3443196-bmo-likes-amgen-gilead-premarket-analyst-action?source=partner_benzinga,Seeking Alpha,2019-03-15 00:00:00,A
244,246,6 Stocks Beating the Market,http://www.gurufocus.com/news/828564/6-stocks-beating-the-market,GuruFocus,2019-03-06 00:00:00,A
245,247,Booking Holdings (BKNG) Q4 Earnings & Revenues Beat Estimates,http://www.zacks.com/stock/news/357291/booking-holdings-bkng-q4-earnings-revenues-beat-estimates?cid=CS-BENZ-FT-357291,Zacks,2019-02-28 00:00:00,A
246,248,Square (SQ) Surpasses Q4 Earnings and Revenue Estimates,http://www.zacks.com/stock/news/357290/square-sq-surpasses-q4-earnings-and-revenue-estimates?cid=CS-BENZ-FT-357290,Zacks,2019-02-28 00:00:00,A
247,249,"Oxford Asset Management Buys Federal Street Acquisition Corp, Tesaro Inc, BHP Group PLC, Sells ...",http://www.gurufocus.com/news/824891/oxford-asset-management-buys-federal-street-acquisition-corp-tesaro-inc-bhp-group-plc-sells-envision-healthcare-corp-rockwell-collins-inc-ca-inc,GuruFocus,2019-02-27 00:00:00,A
248,250,Top Ranked Momentum Stocks to Buy for February 26th,http://www.zacks.com/commentary/216520/top-ranked-momentum-stocks-to-buy-for-february-26th?cid=CS-BENZ-FT-216520,Zacks,2019-02-26 00:00:00,A
249,251,"The Zacks Analyst Blog Highlights: McDonald's, CVS Health, Celgene, Coca-Cola and Agilent",http://www.zacks.com/stock/news/356837/the-zacks-analyst-blog-highlights-mcdonalds-cvs-health-celgene-coca-cola-and-agilent?cid=CS-BENZ-FT-356837,Zacks,2019-02-25 00:00:00,A
250,252,Top Ranked Momentum Stocks to Buy for February 25th,http://www.zacks.com/commentary/216160/top-ranked-momentum-stocks-to-buy-for-february-25th?cid=CS-BENZ-FT-216160,Zacks,2019-02-25 00:00:00,A
251,253,"Top Research Reports for McDonald's, CVS Health & Celgene",http://www.zacks.com/research-daily/215706/top-research-reports-for-mcdonalds-cvs-health-celgene?cid=CS-BENZ-FT-215706,Zacks,2019-02-22 00:00:00,A
252,254,Agilent (A) Upgraded to Buy: Here's Why,http://www.zacks.com/stock/news/356555/agilent-a-upgraded-to-buy-heres-why?cid=CS-BENZ-FT-356555,Zacks,2019-02-22 00:00:00,A
253,255,Agilent (A) Surpasses Earnings and Revenue Estimates in Q1,http://www.zacks.com/stock/news/355967/agilent-a-surpasses-earnings-and-revenue-estimates-in-q1?cid=CS-BENZ-FT-355967,Zacks,2019-02-21 00:00:00,A
254,256,"Agilent Technologies, Inc.'s (A) CEO Mike McMullen on Q1 2019 Results - Earnings Call Transcript",https://seekingalpha.com/article/4242742-agilent-technologies-inc-s-ceo-mike-mcmullen-q1-2019-results-earnings-call-transcript?source=partner_benzinga,Seeking Alpha,2019-02-20 00:00:00,A
255,257,Agilent Technologies Inc. 2019 Q1 - Results - Earnings Call Slides,https://seekingalpha.com/article/4242649-agilent-technologies-inc-2019-q1-results-earnings-call-slides?source=partner_benzinga,Seeking Alpha,2019-02-20 00:00:00,A
256,258,"Agilent FQ1 non-GAAP earnings up 13%; soft guidance pressures shares, down 4% after hours",https://seekingalpha.com/news/3435290-agilent-fq1-non-gaap-earnings-13-percent-soft-guidance-pressures-shares-4-percent-hours?source=partner_benzinga,Seeking Alpha,2019-02-20 00:00:00,A
257,259,Thermo Fisher: Stellar Results Year After Year,https://seekingalpha.com/article/4242592-thermo-fisher-stellar-results-year-year?source=partner_benzinga,Seeking Alpha,2019-02-20 00:00:00,A
258,260,Fiber Optic Sensor Market - The Mastermind Behind Today's Technology,https://seekingalpha.com/article/4242449-fiber-optic-sensor-market-mastermind-behind-todays-technology?source=partner_benzinga,Seeking Alpha,2019-02-20 00:00:00,A
259,261,Will New Technologies Benefit Agilent (A) in Q1 Earnings?,http://www.zacks.com/stock/news/355217/will-new-technologies-benefit-agilent-a-in-q1-earnings?cid=CS-BENZ-FT-355217,Zacks,2019-02-18 00:00:00,A
260,262,"Spotlight On Walmart, Samsung And CAGNY (Stocks To Watch Podcast)",https://seekingalpha.com/article/4241698-spotlight-walmart-samsung-cagny-stocks-watch-podcast?source=partner_benzinga,Seeking Alpha,2019-02-17 00:00:00,A
261,263,"Stocks To Watch: Spotlight On Walmart, Samsung And CAGNY",https://seekingalpha.com/article/4241661-stocks-watch-spotlight-walmart-samsung-cagny?source=partner_benzinga,Seeking Alpha,2019-02-16 00:00:00,A
262,264,3 Things to Know About Q4 Earnings Season,http://www.zacks.com/commentary/214038/3-things-to-know-about-q4-earnings-season?cid=CS-BENZ-FT-214038,Zacks,2019-02-15 00:00:00,A
263,265,Agilent Technologies (A) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,http://www.zacks.com/stock/news/354358/agilent-technologies-a-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release?cid=CS-BENZ-FT-354358,Zacks,2019-02-13 00:00:00,A
264,266,Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q4 2018 Update,https://seekingalpha.com/article/4238866-tracking-william-von-muefflings-cantillon-capital-management-portfolio-q4-2018-update?source=partner_benzinga,Seeking Alpha,2019-02-07 00:00:00,A
265,267,Agilent Technologies: Buy For Total Return And Potential Technology Growth,https://seekingalpha.com/article/4234575-agilent-technologies-buy-total-return-potential-technology-growth?source=partner_benzinga,Seeking Alpha,2019-01-21 00:00:00,A
266,268,Top Five Weekend Stock Stories - Jan. 20,https://www.benzinga.com/node/13011151,TalkMarkets,2019-01-20 00:00:00,A
267,269,Earnings Heat Check (Stocks To Watch Podcast),https://seekingalpha.com/article/4234400-earnings-heat-check-stocks-watch-podcast?source=partner_benzinga,Seeking Alpha,2019-01-20 00:00:00,A
268,270,Stocks To Watch: Earnings Heat Check,https://seekingalpha.com/article/4234379-stocks-watch-earnings-heat-check?source=partner_benzinga,Seeking Alpha,2019-01-19 00:00:00,A
269,271,TE Connectivity (TEL) Q1 Earnings: What's in the Cards?,http://www.zacks.com/stock/news/348389/te-connectivity-tel-q1-earnings-whats-in-the-cards?cid=CS-BENZ-FT-348389,Zacks,2019-01-18 00:00:00,A
270,272,Will Agilent (A) Beat Estimates Again in Its Next Earnings Report?,http://www.zacks.com/stock/news/347263/will-agilent-a-beat-estimates-again-in-its-next-earnings-report?cid=CS-BENZ-FT-347263,Zacks,2019-01-14 00:00:00,A
271,273,Agilent Technologies Meets 80-Plus Relative Strength Rating Benchmark,http://www.investors.com/ibd-data-stories/agilent-technologies-meets-80-plus-relative-strength-rating-benchmark/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,2019-01-09 00:00:00,A
272,274,Needham sees 27% upside in Thermo Fisher in today's analyst action,https://seekingalpha.com/news/3420474-needham-sees-27-percent-upside-thermo-fisher-todays-analyst-action?source=partner_benzinga,Seeking Alpha,2019-01-03 00:00:00,A
273,275,21 Upcoming Dividend Increases To Round Out 2018,https://seekingalpha.com/article/4229562-21-upcoming-dividend-increases-round-2018?source=partner_benzinga,Seeking Alpha,2018-12-20 00:00:00,A
274,276,Healthcare And Biotechnology Dashboard - Update,https://seekingalpha.com/article/4227788-healthcare-biotechnology-dashboard-update?source=partner_benzinga,Seeking Alpha,2018-12-11 00:00:00,A
275,277,Twist Bio down 14% on expanded Agilent complaint over alleged theft of trade secrets,https://seekingalpha.com/news/3415748-twist-bio-14-percent-expanded-agilent-complaint-alleged-theft-trade-secrets?source=partner_benzinga,Seeking Alpha,2018-12-10 00:00:00,A
276,278,Top 5 Buys of the Signature Select Canadian Fund,http://www.gurufocus.com/news/782697/top-5-buys-of-the-signature-select-canadian-fund,GuruFocus,2018-12-07 00:00:00,A
277,279,Stock Upgrades: Agilent Technologies Shows Rising Relative Strength,http://www.investors.com/ibd-data-stories/stock-upgrades-agilent-technologies-shows-rising-relative-strength/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,2018-11-26 00:00:00,A
278,280,"Eyes On Cyber Monday, Argentina And Mars (Stocks To Watch Podcast)",https://seekingalpha.com/article/4224310-eyes-cyber-monday-argentina-mars-stocks-watch-podcast?source=partner_benzinga,Seeking Alpha,2018-11-25 00:00:00,A
279,281,"Stocks To Watch: Eyes On Cyber Monday, Argentina And Mars",https://seekingalpha.com/article/4224281-stocks-watch-eyes-cyber-monday-argentina-mars?source=partner_benzinga,Seeking Alpha,2018-11-24 00:00:00,A
280,282,Global Stock Markets Red on Tuesday,http://www.gurufocus.com/news/774421/global-stock-markets-red-on-tuesday,GuruFocus,2018-11-20 00:00:00,A
281,283,Agilent (A) Surpasses Earnings and Revenue Estimates in Q4,http://www.zacks.com/stock/news/338517/agilent-a-surpasses-earnings-and-revenue-estimates-in-q4?cid=CS-BENZ-FT-338517,Zacks,2018-11-20 00:00:00,A
282,284,"Morning Call For Tuesday, Nov. 20",https://www.benzinga.com/node/12730823,TalkMarkets,2018-11-20 00:00:00,A
283,285,Agilent Technologies (A) CEO Mike McMullen on Q4 2018 Results - Earnings Call Transcript,https://seekingalpha.com/article/4223396-agilent-technologies-ceo-mike-mcmullen-q4-2018-results-earnings-call-transcript?source=partner_benzinga,Seeking Alpha,2018-11-19 00:00:00,A
284,286,Earnings related companies tops after hour movers,https://seekingalpha.com/news/3411092-earnings-related-companies-tops-hour-movers?source=partner_benzinga,Seeking Alpha,2018-11-19 00:00:00,A
285,287,Agilent Technologies Inc. 2018 Q4 - Results - Earnings Call Slides,https://seekingalpha.com/article/4223350-agilent-technologies-inc-2018-q4-results-earnings-call-slides?source=partner_benzinga,Seeking Alpha,2018-11-19 00:00:00,A
286,288,Agilent FQ4 top line up 9%; earnings up 10%,https://seekingalpha.com/news/3411037-agilent-fq4-top-line-9-percent-earnings-10-percent?source=partner_benzinga,Seeking Alpha,2018-11-19 00:00:00,A
287,289,"Agilent beats by $0.07, beats on revenue",https://seekingalpha.com/news/3411025-agilent-beats-0_07-beats-revenue?source=partner_benzinga,Seeking Alpha,2018-11-19 00:00:00,A
288,290,"Agilent (A) Hikes Quarterly Dividend, Rewards Shareholders",http://www.zacks.com/stock/news/338334/agilent-a-hikes-quarterly-dividend-rewards-shareholders?cid=CS-BENZ-FT-338334,Zacks,2018-11-19 00:00:00,A
289,291,Notable earnings after Monday's close,https://seekingalpha.com/news/3410733-notable-earnings-monday-s-close?source=partner_benzinga,Seeking Alpha,2018-11-18 00:00:00,A
290,292,Paint It Black (Stocks To Watch Podcast),https://seekingalpha.com/article/4223055-paint-black-stocks-watch-podcast?source=partner_benzinga,Seeking Alpha,2018-11-18 00:00:00,A
291,293,"Week In Review: CStone Pharma, A Suzhou Oncology Company, Files For Hong Kong IPO",https://www.benzinga.com/node/12720838,TalkMarkets,2018-11-17 00:00:00,A
292,294,Stocks To Watch: Paint It Black,https://seekingalpha.com/article/4223022-stocks-watch-paint-black?source=partner_benzinga,Seeking Alpha,2018-11-17 00:00:00,A
293,295,Will New Technologies Benefit Agilent (A) in Q4 Earnings?,http://www.zacks.com/stock/news/337675/will-new-technologies-benefit-agilent-a-in-q4-earnings?cid=CS-BENZ-FT-337675,Zacks,2018-11-15 00:00:00,A
294,296,Agilent declares $0.164 dividend,https://seekingalpha.com/news/3409669-agilent-declares-0_164-dividend?source=partner_benzinga,Seeking Alpha,2018-11-14 00:00:00,A
295,297,Illumina's Growth Shows No Signs of Slowing Down,http://www.gurufocus.com/news/768939/illuminas-growth-shows-no-signs-of-slowing-down,GuruFocus,2018-11-12 00:00:00,A
296,298,Agilent Technologies (A) Earnings Expected to Grow: Should You Buy?,http://www.zacks.com/stock/news/337026/agilent-technologies-a-earnings-expected-to-grow-should-you-buy?cid=CS-BENZ-FT-337026,Zacks,2018-11-12 00:00:00,A
297,299,Tracking Dan Loeb's Third Point Portfolio - Q3 2018 Update,https://seekingalpha.com/article/4221202-tracking-dan-loebs-third-point-portfolio-q3-2018-update?source=partner_benzinga,Seeking Alpha,2018-11-12 00:00:00,A
298,300,Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q3 2018 Update,https://seekingalpha.com/article/4221012-tracking-william-von-muefflings-cantillon-capital-management-portfolio-q3-2018-update?source=partner_benzinga,Seeking Alpha,2018-11-11 00:00:00,A
299,301,Agilent launches new water quality analyzer,https://seekingalpha.com/news/3404892-agilent-launches-new-water-quality-analyzer?source=partner_benzinga,Seeking Alpha,2018-11-02 00:00:00,A
